"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2016","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","76.3","58.5","94.1","64","Female","All Ages","All Races","All Grades"
"2018","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.1","26.1","44.1","208","Overall","All Ages","All Races","All Grades"
"2018","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.5","29.9","55.1","108","Male","All Ages","All Races","All Grades"
"2018","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.1","14.0","34.2","100","Female","All Ages","All Races","All Grades"
"2018","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.9","55.9","73.9","208","Overall","All Ages","All Races","All Grades"
"2018","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.5","44.9","70.1","108","Male","All Ages","All Races","All Grades"
"2018","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.9","65.8","86.0","100","Female","All Ages","All Races","All Grades"
"2017","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.9","25.8","42.0","252","Overall","All Ages","All Races","All Grades"
"2017","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.7","23.4","46.0","109","Male","All Ages","All Races","All Grades"
"2017","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.3","21.9","44.7","143","Female","All Ages","All Races","All Grades"
"2017","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.1","58.0","74.2","252","Overall","All Ages","All Races","All Grades"
"2017","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.3","54.0","76.6","109","Male","All Ages","All Races","All Grades"
"2017","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.7","55.3","78.1","143","Female","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.9","28.6","45.2","261","Overall","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.0","25.5","48.5","131","Male","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.9","25.4","48.4","130","Female","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.1","54.8","71.4","261","Overall","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.0","51.5","74.5","131","Male","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.1","51.6","74.6","130","Female","All Ages","All Races","All Grades"
"2018","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","44.0","34.0","54.0","408","Overall","All Ages","All Races","All Grades"
"2018","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.5","26.3","52.7","222","Male","All Ages","All Races","All Grades"
"2018","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","51.6","37.0","66.2","186","Female","All Ages","All Races","All Grades"
"2018","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","56.0","46.0","66.0","408","Overall","All Ages","All Races","All Grades"
"2018","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.5","47.3","73.7","222","Male","All Ages","All Races","All Grades"
"2018","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","48.4","33.8","63.0","186","Female","All Ages","All Races","All Grades"
"2017","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.3","22.3","38.3","344","Overall","All Ages","All Races","All Grades"
"2017","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","27.8","17.5","38.1","174","Male","All Ages","All Races","All Grades"
"2017","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.5","21.0","46.0","170","Female","All Ages","All Races","All Grades"
"2017","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.7","61.7","77.7","344","Overall","All Ages","All Races","All Grades"
"2017","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","72.2","61.9","82.5","174","Male","All Ages","All Races","All Grades"
"2017","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.5","54.0","79.0","170","Female","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.7","30.4","47.0","357","Overall","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.3","29.8","50.8","199","Male","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.8","22.0","47.6","158","Female","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.3","53.0","69.6","357","Overall","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.7","49.2","70.2","199","Male","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.2","52.4","78.0","158","Female","All Ages","All Races","All Grades"
"2018","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","48.3","42.8","53.8","469","Overall","All Ages","All Races","All Grades"
"2018","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","48.2","41.3","55.1","282","Male","All Ages","All Races","All Grades"
"2018","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","48.4","39.6","57.2","187","Female","All Ages","All Races","All Grades"
"2018","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","51.7","46.2","57.2","469","Overall","All Ages","All Races","All Grades"
"2018","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","51.8","44.9","58.7","282","Male","All Ages","All Races","All Grades"
"2018","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","51.6","42.8","60.4","187","Female","All Ages","All Races","All Grades"
"2017","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","46.8","40.7","52.9","376","Overall","All Ages","All Races","All Grades"
"2017","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","50.7","43.1","58.3","233","Male","All Ages","All Races","All Grades"
"2017","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.4","30.3","50.5","143","Female","All Ages","All Races","All Grades"
"2017","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","53.2","47.1","59.3","376","Overall","All Ages","All Races","All Grades"
"2017","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","49.3","41.7","56.9","233","Male","All Ages","All Races","All Grades"
"2017","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.6","49.5","69.7","143","Female","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","45.2","38.7","51.7","352","Overall","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","46.8","38.4","55.2","198","Male","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.0","32.9","53.1","154","Female","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","54.8","48.3","61.3","352","Overall","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","53.2","44.8","61.6","198","Male","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.0","46.9","67.1","154","Female","All Ages","All Races","All Grades"
"2017","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.7","29.0","56.4","117","Overall","All Ages","All Races","All Grades"
"2017","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.6","14.3","42.9","56","Male","All Ages","All Races","All Grades"
"2017","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","56.5","38.0","75.0","61","Female","All Ages","All Races","All Grades"
"2017","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.3","43.6","71.0","117","Overall","All Ages","All Races","All Grades"
"2017","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.4","57.1","85.7","56","Male","All Ages","All Races","All Grades"
"2017","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","43.5","25.0","62.0","61","Female","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.7","19.3","40.1","147","Overall","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","21.2","11.2","31.2","79","Male","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","45.4","26.9","63.9","68","Female","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.3","59.9","80.7","147","Overall","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","78.8","68.8","88.8","79","Male","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","54.6","36.1","73.1","68","Female","All Ages","All Races","All Grades"
"2018","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.1","33.0","47.2","336","Overall","All Ages","All Races","All Grades"
"2018","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.2","31.8","50.6","184","Male","All Ages","All Races","All Grades"
"2018","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.1","27.7","48.5","152","Female","All Ages","All Races","All Grades"
"2018","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.9","52.8","67.0","336","Overall","All Ages","All Races","All Grades"
"2018","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.8","49.4","68.2","184","Male","All Ages","All Races","All Grades"
"2018","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.9","51.5","72.3","152","Female","All Ages","All Races","All Grades"
"2017","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.1","25.4","38.8","318","Overall","All Ages","All Races","All Grades"
"2017","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.1","29.4","48.8","156","Male","All Ages","All Races","All Grades"
"2017","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","22.3","14.5","30.1","162","Female","All Ages","All Races","All Grades"
"2017","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.9","61.2","74.6","318","Overall","All Ages","All Races","All Grades"
"2017","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.9","51.2","70.6","156","Male","All Ages","All Races","All Grades"
"2017","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","77.7","69.9","85.5","162","Female","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.5","24.5","36.5","314","Overall","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.4","26.3","42.5","172","Male","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.3","15.8","32.8","142","Female","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.5","63.5","75.5","314","Overall","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.6","57.5","73.7","172","Male","All Ages","All Races","All Grades"
"2016","Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.7","67.2","84.2","142","Female","All Ages","All Races","All Grades"
"2017","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.1","37.0","49.2","390","Overall","All Ages","All Races","All Grades"
"2017","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","48.0","39.8","56.2","207","Male","All Ages","All Races","All Grades"
"2017","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.8","28.1","45.5","183","Female","All Ages","All Races","All Grades"
"2017","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","56.9","50.8","63.0","390","Overall","All Ages","All Races","All Grades"
"2017","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","52.0","43.8","60.2","207","Male","All Ages","All Races","All Grades"
"2017","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.2","54.5","71.9","183","Female","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.2","30.0","40.4","507","Overall","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.0","31.3","44.7","293","Male","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.4","22.7","38.1","214","Female","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.8","59.6","70.0","507","Overall","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.0","55.3","68.7","293","Male","All Ages","All Races","All Grades"
"2016","Washington","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.6","61.9","77.3","214","Female","All Ages","All Races","All Grades"
"2017","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.5","25.0","40.0","221","Overall","All Ages","All Races","All Grades"
"2017","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.9","22.2","43.6","101","Male","All Ages","All Races","All Grades"
"2017","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.1","21.9","42.3","120","Female","All Ages","All Races","All Grades"
"2017","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.5","60.0","75.0","221","Overall","All Ages","All Races","All Grades"
"2017","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.1","56.4","77.8","101","Male","All Ages","All Races","All Grades"
"2017","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.9","57.7","78.1","120","Female","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.5","30.3","44.7","262","Overall","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.1","31.6","52.6","120","Male","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.7","23.3","42.1","142","Female","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.5","55.3","69.7","262","Overall","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.9","47.4","68.4","120","Male","All Ages","All Races","All Grades"
"2016","West Virginia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.3","57.9","76.7","142","Female","All Ages","All Races","All Grades"
"2018","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.9","31.8","52.0","150","Overall","All Ages","All Races","All Grades"
"2018","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","50.0","37.4","62.6","94","Male","All Ages","All Races","All Grades"
"2018","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.2","14.1","44.3","56","Female","All Ages","All Races","All Grades"
"2018","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.1","48.0","68.2","150","Overall","All Ages","All Races","All Grades"
"2018","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","50.0","37.4","62.6","94","Male","All Ages","All Races","All Grades"
"2018","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.8","55.7","85.9","56","Female","All Ages","All Races","All Grades"
"2017","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.4","27.3","47.5","162","Overall","All Ages","All Races","All Grades"
"2017","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.5","24.1","50.9","92","Male","All Ages","All Races","All Grades"
"2017","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.3","22.0","52.6","70","Female","All Ages","All Races","All Grades"
"2017","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.6","52.5","72.7","162","Overall","All Ages","All Races","All Grades"
"2017","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.5","49.1","75.9","92","Male","All Ages","All Races","All Grades"
"2017","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.7","47.4","78.0","70","Female","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.6","20.9","38.3","174","Overall","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.7","24.4","49.0","97","Male","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","17.9","7.2","28.6","77","Female","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.4","61.7","79.1","174","Overall","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.3","51.0","75.6","97","Male","All Ages","All Races","All Grades"
"2016","Wisconsin","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","82.1","71.4","92.8","77","Female","All Ages","All Races","All Grades"
"2018","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.2","24.5","41.9","157","Overall","All Ages","All Races","All Grades"
"2018","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.1","17.7","38.5","85","Male","All Ages","All Races","All Grades"
"2018","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.1","26.3","55.9","72","Female","All Ages","All Races","All Grades"
"2018","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.8","58.1","75.5","157","Overall","All Ages","All Races","All Grades"
"2018","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.9","61.5","82.3","85","Male","All Ages","All Races","All Grades"
"2018","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.9","44.1","73.7","72","Female","All Ages","All Races","All Grades"
"2017","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","47.7","38.5","56.9","158","Overall","All Ages","All Races","All Grades"
"2017","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","57.5","45.5","69.5","84","Male","All Ages","All Races","All Grades"
"2017","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.7","20.3","45.1","74","Female","All Ages","All Races","All Grades"
"2017","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","52.3","43.1","61.5","158","Overall","All Ages","All Races","All Grades"
"2017","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","42.5","30.5","54.5","84","Male","All Ages","All Races","All Grades"
"2017","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.3","54.9","79.7","74","Female","All Ages","All Races","All Grades"
"2016","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.2","25.1","47.3","141","Overall","All Ages","All Races","All Grades"
"2016","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.9","26.4","57.4","65","Male","All Ages","All Races","All Grades"
"2016","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.0","14.6","43.4","76","Female","All Ages","All Races","All Grades"
"2016","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.8","52.7","74.9","141","Overall","All Ages","All Races","All Grades"
"2016","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.1","42.6","73.6","65","Male","All Ages","All Races","All Grades"
"2016","Wyoming","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.0","56.6","85.4","76","Female","All Ages","All Races","All Grades"
