"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2015","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.7","63.5","73.9","612","Overall","All Ages","All Races","All Grades"
"2015","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.0","58.8","73.2","303","Male","All Ages","All Races","All Grades"
"2015","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.2","64.9","79.5","309","Female","All Ages","All Races","All Grades"
"2015","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.3","26.1","36.5","612","Overall","All Ages","All Races","All Grades"
"2015","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.0","26.8","41.2","303","Male","All Ages","All Races","All Grades"
"2015","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.8","20.5","35.1","309","Female","All Ages","All Races","All Grades"
"2014","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.0","69.3","78.7","655","Overall","All Ages","All Races","All Grades"
"2014","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.1","67.0","81.2","287","Male","All Ages","All Races","All Grades"
"2014","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.8","67.9","79.7","368","Female","All Ages","All Races","All Grades"
"2014","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.0","21.3","30.7","655","Overall","All Ages","All Races","All Grades"
"2014","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.9","18.8","33.0","287","Male","All Ages","All Races","All Grades"
"2014","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.2","20.3","32.1","368","Female","All Ages","All Races","All Grades"
"2013","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.7","64.2","73.2","842","Overall","All Ages","All Races","All Grades"
"2013","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.3","63.1","75.5","376","Male","All Ages","All Races","All Grades"
"2013","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.1","61.6","74.6","466","Female","All Ages","All Races","All Grades"
"2013","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.3","26.8","35.8","842","Overall","All Ages","All Races","All Grades"
"2013","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.7","24.5","36.9","376","Male","All Ages","All Races","All Grades"
"2013","Delaware","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.9","25.4","38.4","466","Female","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","56.8","51.5","62.1","561","Overall","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","55.1","47.6","62.6","263","Male","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","59.0","51.5","66.5","298","Female","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","43.2","37.9","48.5","561","Overall","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","44.9","37.4","52.4","263","Male","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","41.0","33.5","48.5","298","Female","All Ages","All Races","All Grades"
"2015","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","54.2","45.8","62.6","488","Overall","All Ages","All Races","All Grades"
"2015","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","50.7","38.5","62.9","204","Male","All Ages","All Races","All Grades"
"2015","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","57.4","45.8","69.0","284","Female","All Ages","All Races","All Grades"
"2015","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","45.8","37.4","54.2","488","Overall","All Ages","All Races","All Grades"
"2015","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","49.3","37.1","61.5","204","Male","All Ages","All Races","All Grades"
"2015","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","42.6","31.0","54.2","284","Female","All Ages","All Races","All Grades"
"2014","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","61.3","54.1","68.5","484","Overall","All Ages","All Races","All Grades"
"2014","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","59.6","49.9","69.3","215","Male","All Ages","All Races","All Grades"
"2014","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.2","52.6","73.8","269","Female","All Ages","All Races","All Grades"
"2014","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","38.7","31.5","45.9","484","Overall","All Ages","All Races","All Grades"
"2014","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","40.4","30.7","50.1","215","Male","All Ages","All Races","All Grades"
"2014","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.8","26.2","47.4","269","Female","All Ages","All Races","All Grades"
"2013","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","57.2","51.1","63.3","631","Overall","All Ages","All Races","All Grades"
"2013","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","59.3","51.0","67.6","289","Male","All Ages","All Races","All Grades"
"2013","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","54.2","45.3","63.1","342","Female","All Ages","All Races","All Grades"
"2013","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","42.8","36.7","48.9","631","Overall","All Ages","All Races","All Grades"
"2013","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","40.7","32.4","49.0","289","Male","All Ages","All Races","All Grades"
"2013","District of Columbia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","45.8","36.9","54.7","342","Female","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.1","62.4","67.8","5473","Overall","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.6","59.8","67.4","2548","Male","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.0","63.3","70.7","2925","Female","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.9","32.2","37.6","5473","Overall","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.4","32.6","40.2","2548","Male","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.0","29.3","36.7","2925","Female","All Ages","All Races","All Grades"
"2015","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.2","63.4","71.0","1218","Overall","All Ages","All Races","All Grades"
"2015","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.5","60.9","72.1","548","Male","All Ages","All Races","All Grades"
"2015","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.0","63.0","73.0","670","Female","All Ages","All Races","All Grades"
"2015","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.8","29.0","36.6","1218","Overall","All Ages","All Races","All Grades"
"2015","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.5","27.9","39.1","548","Male","All Ages","All Races","All Grades"
"2015","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.0","27.0","37.0","670","Female","All Ages","All Races","All Grades"
"2014","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.6","62.0","69.2","1271","Overall","All Ages","All Races","All Grades"
"2014","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.7","61.5","71.9","549","Male","All Ages","All Races","All Grades"
"2014","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.4","59.4","69.4","722","Female","All Ages","All Races","All Grades"
"2014","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.4","30.8","38.0","1271","Overall","All Ages","All Races","All Grades"
"2014","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.3","28.1","38.5","549","Male","All Ages","All Races","All Grades"
"2014","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.6","30.6","40.6","722","Female","All Ages","All Races","All Grades"
"2013","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.7","65.9","71.5","5384","Overall","All Ages","All Races","All Grades"
"2013","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.0","65.0","73.0","2229","Male","All Ages","All Races","All Grades"
"2013","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","64.5","72.1","3155","Female","All Ages","All Races","All Grades"
"2013","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.3","28.5","34.1","5384","Overall","All Ages","All Races","All Grades"
"2013","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.0","27.0","35.0","2229","Male","All Ages","All Races","All Grades"
"2013","Florida","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","27.9","35.5","3155","Female","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.7","63.6","71.8","810","Overall","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.0","61.2","72.8","387","Male","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.6","62.9","74.3","423","Female","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.3","28.2","36.4","810","Overall","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.0","27.2","38.8","387","Male","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.4","25.7","37.1","423","Female","All Ages","All Races","All Grades"
"2015","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.6","64.9","74.3","647","Overall","All Ages","All Races","All Grades"
"2015","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.2","58.3","72.1","288","Male","All Ages","All Races","All Grades"
"2015","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.9","68.8","81.0","359","Female","All Ages","All Races","All Grades"
"2015","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.4","25.7","35.1","647","Overall","All Ages","All Races","All Grades"
"2015","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.8","27.9","41.7","288","Male","All Ages","All Races","All Grades"
"2015","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.1","19.0","31.2","359","Female","All Ages","All Races","All Grades"
"2014","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.1","66.8","75.4","843","Overall","All Ages","All Races","All Grades"
"2014","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","64.1","76.3","377","Male","All Ages","All Races","All Grades"
"2014","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.6","67.0","78.2","466","Female","All Ages","All Races","All Grades"
"2014","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.9","24.6","33.2","843","Overall","All Ages","All Races","All Grades"
"2014","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","23.7","35.9","377","Male","All Ages","All Races","All Grades"
"2014","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.4","21.8","33.0","466","Female","All Ages","All Races","All Grades"
"2013","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.3","68.8","75.8","1180","Overall","All Ages","All Races","All Grades"
"2013","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.5","64.4","74.6","553","Male","All Ages","All Races","All Grades"
"2013","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.2","72.0","80.4","627","Female","All Ages","All Races","All Grades"
"2013","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.7","24.2","31.2","1180","Overall","All Ages","All Races","All Grades"
"2013","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.5","25.4","35.6","553","Male","All Ages","All Races","All Grades"
"2013","Georgia","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.8","19.6","28.0","627","Female","All Ages","All Races","All Grades"
